item_id,order_id,product_id,quantity,unit_price,discount_percent
1584,696,43,8,1784.39,59.1
1585,1377,43,5,6638.15,0.3
1586,833,106,4,1882.72,35.7
1587,1036,49,5,3884.62,9.6
1588,161,90,1,1645.2,90.1
1589,672,88,4,6228.98,36.5
1590,1135,97,1,5676.47,67.7
1591,441,138,6,7108.08,86.5
1592,85,15,4,1840.68,53.2
1593,355,80,4,2139.79,38.5
1594,1204,27,3,3022.81,46.3
1595,181,51,3,3830.24,19.3
1596,389,16,4,2915.23,19.6
1597,835,93,5,4309.31,67.2
1598,667,78,5,3707.29,74.1
1599,1225,69,2,1551.72,59.1
1600,215,98,6,5507.04,93.5
1601,272,41,7,565.1,75.4
1602,172,128,5,3295.53,14.1
1603,63,136,6,5238.03,38.1
1604,285,91,4,6417.08,70.8
1605,1322,119,8,5055.65,4.9
1606,1250,90,5,5906.63,25.4
1607,1316,6,2,5766.03,4.5
1608,373,68,3,3255.53,80.6
1609,1244,88,1,2473.44,47.7
1610,804,67,1,6977.93,63.5
1611,1008,136,4,2700.91,84.1
1612,422,100,8,3461.99,98.3
1613,1489,50,1,7427.08,84.3
1614,1183,4,-7,6662.59,27.7
1615,661,63,4,1057.9,72.1
1616,1498,13,3,2533.51,58.9
1617,441,15,6,4530.27,58.9
1618,1059,104,6,5868.21,49.3
1619,1357,137,7,5541.26,14.9
1620,448,40,3,7259.24,71.7
1621,866,125,4,7196.39,51.4
1622,551,72,7,4925.41,39.9
1623,706,85,6,1257.82,23.1
1624,132,75,3,3959.5,53.7
1625,1264,127,7,1336.27,44.4
1626,893,80,7,4943.72,35.6
1627,424,90,2,4830.93,23.8
1628,1336,40,3,6295.84,83.7
1629,1230,43,3,4242.17,75.9
1630,170,130,8,4585.03,52.0
1631,449,113,1,1652.63,30.0
1632,559,107,4,3253.14,98.7
1633,826,36,1,7150.72,4.1
1634,129,28,8,6020.16,39.5
1635,747,11,3,2857.29,44.4
1636,1345,56,3,7599.09,97.0
1637,374,107,4,3686.51,87.5
1638,1150,6,5,3241.55,64.1%
1639,935,124,8,6272.09,56.3
1640,695,53,6,5452.93,27.7
1641,689,147,2,4377.83,52.0
1642,668,78,8,2868.99,78.0
1643,1009,27,5,5145.31,30.6
1644,111,125,6,1480.3,129.5
1645,105,13,7,2457.82,11.3
1646,493,19,2,2092.86,45.5
1647,213,58,5,1466.3,94.3
1648,958,55,6,5107.65,30.9
1649,1193,89,6,4337.61,96.7
1650,1088,68,8,3953.61,92.8
1651,4,77,2,1982.86,74.2
1652,1010,106,1,6474.22,99.7
1653,697,11,8,5578.92,97.4
1654,796,26,4,5739.69,40.2
1655,785,118,1,5454.66,65.9
1656,815,40,5,3516.56,59.7
1657,912,103,2,6502.34,23.6
1658,1080,105,4,3484.65,100.0
1659,708,28,1,1149.43,53.8
1660,635,59,4,1597.54,60.4
1661,129,69,7,1877.63,48.0
1662,468,94,1,7789.8,66.8
1663,1371,107,7,1311.6,82.4
1664,1072,100,4,4771.25,26.4
1665,541,43,7,6500.96,67.2
1666,301,86,6,752.61,10.8
1667,1434,55,5,2615.94,96.4
1668,1091,88,3,2313.3,92.5
1669,1328,139,2,1581.88,96.6
1670,573,128,2,6716.26,72.2
1671,663,69,2,1409.92,94.6
1672,987,102,1,3599.04,54.2%
1673,1114,61,5,5885.29,1.1
1674,853,48,8,3048.09,48.3
1675,1027,100,2,4410.24,84.6
1676,1260,110,4,5403.16,38.7
1677,1397,6,8,758.18,3.7
1678,32,59,7,6401.07,3.3
1679,142,96,5,7984.59,70.5
1680,681,64,2,1223.39,39.1
1681,8,36,2,3243.99,13.9
1682,1054,3,3,7440.86,2.5
1683,611,50,3,1932.05,77.3
1684,520,97,-2,1990.57,80.3
1685,182,39,4,1064.73,87.6
1686,452,87,4,3004.38,95.2
1687,926,15,8,743.42,48.6
1688,475,143,5,7469.59,38.2
1689,952,112,6,4513.06,11.5
1690,1467,117,-1,2550.3,94.2
1691,861,116,4,3832.11,23.6
1692,1112,72,6,7179.48,26.4%
1693,706,100,1,7867.43,72.5
1694,738,53,1,1381.36,5.1
1695,629,116,5,1027.2,10.8
1696,794,148,6,3404.79,46.1
1697,529,98,4,7551.86,68.0
1698,1332,105,6,3527.6,72.4
1699,903,117,2,3337.16,54.8
1700,457,128,8,6079.26,20.5
1701,897,62,8,6482.39,92.3
1702,1338,43,6,3413.6,18.7
1703,471,65,5,5506.85,77.6
1704,530,59,5,6533.72,89.0
1705,1227,79,1,1131.07,34.1
1706,520,136,2,3910.91,83.5
1707,1066,3,6,7581.95,24.5
1708,841,78,5,2557.04,14.3
1709,915,140,3,3889.4,86.0
1710,985,9,-7,1906.61,59.0
1711,1182,34,2,2675.63,40.1
1712,516,41,8,1359.89,88.6
1713,616,30,5,1472.08,81.7
1714,1437,11,-7,1543.74,55.7
1715,1344,1,3,5509.72,15.0
1716,282,18,2,2450.7,94.7
1717,729,44,1,3378.91,87.4
1718,986,137,7,2097.61,17.1
1719,1011,37,6,7516.92,18.9
1720,688,115,4,4325.78,64.4
1721,1299,118,3,696.27,74.2
1722,271,8,1,944.17,43.2
1723,488,59,3,465.14,84.8
1724,698,130,3,129.63,26.9
1725,159,110,3,4330.66,93.8
1726,942,78,4,757.93,60.2
1727,325,99,2,7326.45,29.9
1728,963,116,3,7412.84,23.8
1729,1302,79,4,5695.41,46.1
1730,771,93,4,2503.98,89.7
1731,89,41,8,6046.2,85.1
1732,858,13,1,7431.96,64.7
1733,262,74,1,174.92,6.6
1734,68,57,3,7755.14,83.3
1735,121,26,7,4803.92,8.5
1736,135,67,6,7559.36,11.4
1737,258,58,8,4615.47,78.8
1738,1306,63,4,7881.91,27.3
1739,511,6,6,7301.59,48.1
1740,88,52,3,1391.85,30.1
1741,139,80,3,399.69,97.1
1742,1464,73,5,2070.41,73.8
1743,908,94,3,4992.02,59.9
1744,655,55,5,1651.98,95.6
1745,1047,26,3,1478.69,46.9
1746,371,59,4,1936.3,34.0
1747,767,49,7,1304.96,75.8
1748,271,84,8,2840.04,32.4
1749,1204,69,2,809.22,94.7
1750,162,106,1,5216.28,68.7
1751,1059,20,3,792.05,32.1
1752,1494,80,2,5888.8,88.6
1753,644,92,5,4970.12,87.4
1754,569,105,8,3199.42,79.8
1755,1099,94,-4,1050.56,41.1
1756,316,15,7,7004.61,0.1
1757,159,79,6,4057.7,35.8
1758,224,12,4,3437.42,91.3
1759,1052,135,2,3399.02,9.6
1760,1137,134,2,2320.28,97.4
1761,862,12,2,5691.0,73.4
1762,981,46,6,3116.29,99.3
1763,595,115,-1,5744.83,132.3
1764,59,137,3,2878.47,28.3
1765,761,27,4,3603.21,88.4
1766,1156,10,5,4434.14,41.2
1767,207,22,7,3401.06,37.3
1768,510,23,7,2873.64,60.8
1769,709,110,1,1755.12,93.2
1770,204,97,6,6187.19,70.4
1771,1379,40,8,4776.03,16.1
1772,49,15,1,5351.81,13.8
1773,428,146,6,4107.52,74.4
1774,415,73,8,4211.38,47.8
1775,630,58,4,569.57,3.0
1776,556,106,1,2296.04,43.8
1777,690,40,7,5576.18,35.9
1778,588,10,8,539.93,16.6
1779,1063,145,6,6839.61,97.6
1780,690,18,1,4181.0,62.9
1781,1134,76,7,4383.89,11.5
1782,801,83,5,4711.26,38.2
1783,1115,101,5,1243.51,79.9
1784,226,137,4,3745.77,46.2
1785,510,147,1,3107.12,58.7
1786,255,27,-7,2183.18,93.1
1787,839,144,3,3089.08,65.8
1788,228,144,4,1841.51,7.8
1789,912,81,2,2800.27,8.6
1790,792,117,1,4068.39,41.4
1791,725,100,2,3724.29,21.3
1792,112,117,5,6140.11,45.8
1793,1076,116,-5,7945.71,45.0
1794,183,48,1,4906.82,70.8
1795,479,17,7,6684.3,1.7
1796,1235,104,1,3232.96,8.8
1797,576,113,6,1409.37,22.6
1798,1063,106,5,4835.63,87.7
1799,110,117,5,3791.65,89.8
1800,635,51,-8,3941.66,95.6
1801,1441,109,4,3608.79,10.3
1802,731,86,1,286.65,92.2
1803,1437,88,7,1943.02,66.2
1804,738,63,6,7886.54,48.0
1805,713,55,1,2557.82,69.5
1806,1164,78,7,4946.05,64.8
1807,1148,90,7,4101.88,71.8
1808,929,24,7,2024.45,62.2
1809,1248,100,5,7675.78,27.3
1810,948,33,8,2985.8,55.9
1811,760,68,2,1176.36,2.4
1812,1287,84,7,4780.98,69.4
1813,203,139,6,1923.13,71.7
1814,675,7,7,7722.54,36.2
1815,114,22,3,478.49,8.0
1816,1277,132,6,6784.09,46.0
1817,396,136,2,1924.81,4.7
1818,1149,104,5,4626.39,5.1
1819,955,63,8,1822.61,6.1
1820,1087,141,7,7758.47,72.5
1821,985,99,3,1785.25,8.2
1822,1414,112,2,5770.49,82.8
1823,31,63,4,7313.18,60.9
1824,1093,39,3,634.99,57.2
1825,1280,146,7,1480.96,88.8
1826,1401,134,6,1573.35,18.5
1827,232,30,5,7382.18,63.0
1828,1151,128,2,1844.21,42.6
1829,796,43,8,5649.6,59.4
1830,1495,69,8,511.83,92.2
1831,444,38,7,1018.22,17.9
1832,1163,126,4,4327.98,0.7
1833,1186,81,8,7764.35,79.7
1834,982,56,6,6547.38,25.5
1835,949,111,7,1825.5,52.8
1836,1113,11,2,4489.33,73.0
1837,1306,144,6,5970.61,50.8
1838,1467,134,3,7281.99,86.4
1839,306,48,4,1913.27,42.7
1840,1380,18,1,4975.74,84.5
1841,322,84,7,4943.27,43.0
1842,622,138,6,253.93,95.7
1843,926,35,5,7029.2,20.8
1844,1311,71,3,5992.0,145.3
1845,1148,8,4,1717.22,11.5
1846,1144,121,2,1846.8,42.2
1847,204,112,-5,111.34,37.4
1848,205,85,7,341.96,54.7
1849,606,25,2,4682.84,41.3
1850,852,26,2,243.45,61.0
1851,1132,13,4,5695.95,37.2
1852,118,79,6,7874.44,64.8
1853,179,30,8,2784.91,87.0
1854,1131,138,6,2622.8,68.6
1855,735,137,3,7867.08,27.6
1856,269,46,1,1030.09,54.4
1857,93,84,4,7681.03,76.8
1858,920,106,6,3614.85,60.0
1859,1399,27,-4,2717.73,41.2
1860,80,28,0,4602.9,89.2
1861,770,16,6,1534.12,77.7
1862,1058,81,1,3722.2,68.1
1863,1172,123,-4,4017.15,39.0
1864,452,55,3,7439.26,69.6
1865,1149,132,8,5445.35,88.3
1866,498,14,7,6206.45,25.8
1867,1491,77,1,4021.89,28.5
1868,89,116,5,5176.3,25.3
1869,476,77,7,5976.16,13.5
1870,1188,132,8,962.09,39.1
1871,1242,147,4,7642.96,63.7
1872,1131,19,7,3658.47,75.6
1873,432,15,7,6608.11,99.1
1874,1305,50,8,5525.0,46.6
1875,405,129,6,120.65,50.8
1876,1397,12,6,1593.81,58.2
1877,940,61,3,7699.84,93.0
1878,386,36,6,6490.01,28.5
1879,1455,92,3,691.21,42.4
1880,964,65,6,7894.89,4.2
1881,803,29,2,2197.2,93.3
1882,30,108,3,7424.66,59.7
1883,486,7,-6,916.61,15.4
1884,664,88,6,4503.91,35.3
1885,1241,80,6,1776.74,33.3
1886,842,10,4,3338.55,98.6
1887,292,109,1,6616.0,40.0
1888,214,118,1,1282.37,56.4
1889,80,15,1,3751.6,91.8
1890,235,98,4,2543.78,3.3
1891,149,41,3,1629.74,23.8
1892,856,11,7,988.55,85.0
1893,111,81,1,1248.01,23.3
1894,298,16,5,5909.17,53.5
1895,343,108,7,5315.85,83.1
1896,1006,105,1,5659.14,36.6
1897,319,66,1,5571.62,1.9
1898,535,4,6,3679.08,46.6
1899,889,23,-8,4887.37,41.7
1900,126,35,3,4892.64,95.3
1901,700,51,3,662.49,64.4
1902,413,20,8,3451.54,33.5
1903,1073,49,7,7758.37,57.7
1904,1405,70,2,7974.0,13.4
1905,41,134,2,769.45,60.4
1906,211,94,-8,3823.12,69.2
1907,461,109,3,917.34,94.9
1908,671,18,6,3678.79,15.2
1909,742,8,2,7408.72,5.1
1910,471,45,-3,2849.32,28.9
1911,970,69,1,1459.97,90.1
1912,925,80,8,6894.76,33.4
1913,1329,43,5,1295.65,66.3
1914,1393,94,1,992.75,77.9
1915,868,102,2,1983.01,93.7
1916,1017,23,8,5440.87,37.7
1917,564,70,8,6419.51,52.1
1918,729,114,1,6573.95,33.7
1919,650,38,5,4975.9,55.8
1920,1420,19,8,7220.76,9.1
1921,340,20,5,4142.26,55.4
1922,407,71,4,1030.5,66.6
1923,1015,35,1,1333.95,65.7
1924,1123,27,1,4418.53,16.4
1925,916,79,3,6454.49,47.0
1926,1398,122,-7,2058.46,45.6
1927,296,47,3,3718.29,49.9
1928,1110,135,7,3480.07,91.9
1929,483,72,8,2302.37,51.3
1930,7,85,1,7961.41,72.2
1931,511,133,7,5341.56,6.4
1932,1473,90,1,6747.76,52.8
1933,492,16,7,7851.39,41.0
1934,72,34,-8,4944.98,51.8
1935,1333,126,3,2006.05,5.3
1936,129,27,2,1379.41,29.8
1937,98,102,3,5618.38,49.2
1938,725,111,7,2460.58,62.3
1939,694,36,6,4230.79,2.9
1940,1257,70,2,4234.16,54.0
1941,1091,74,7,4255.18,31.0
1942,1107,143,8,451.2,7.9
1943,782,134,8,6932.5,21.0
1944,1110,87,7,3595.86,87.3
1945,990,115,3,5936.37,98.2
1946,455,69,4,731.95,74.3
1947,356,50,6,7831.17,63.7
1948,696,136,3,3678.04,64.4
1949,260,44,6,581.08,12.6
1950,1489,40,6,7389.97,2.3
1951,922,118,6,3343.3,60.4
1952,863,74,1,3865.74,55.8
1953,609,72,7,4268.38,84.1
1954,1413,42,5,5994.28,20.7
1955,332,62,5,4323.81,91.8
1956,845,7,5,4783.31,84.2
1957,1421,31,6,7558.03,4.7
1958,1126,14,4,819.83,75.9
1959,448,53,6,7985.87,3.8
1960,1048,118,8,2676.01,45.8
1961,1368,76,2,2989.93,43.1
1962,1329,62,6,2811.75,57.0
1963,587,20,7,755.53,11.5
1964,127,117,4,5548.46,13.1
1965,614,96,3,5235.88,9.6
1966,1292,99,8,1276.61,80.4
1967,743,62,5,5872.14,54.7
1968,355,95,3,1431.4,99.2
1969,1468,23,4,2387.54,83.5
1970,579,123,1,1401.65,47.8
1971,1218,23,5,5277.72,90.4
1972,141,52,2,7709.54,97.7
1973,1011,62,4,3516.0,17.6
1974,418,129,5,1020.33,2.6
1975,1234,13,2,2390.99,85.9
1976,1180,106,2,2485.95,36.0
1977,193,114,1,1813.97,32.1
1978,1425,18,3,6914.36,39.9
1979,982,75,8,1819.47,54.8
1980,510,70,1,984.91,72.2
1981,119,127,5,7669.38,7.7
1982,428,31,8,2929.04,86.0
1983,1376,15,-7,4029.96,64.2
1984,1254,98,6,3571.99,84.7
1985,813,102,4,3747.09,1.4
1986,1396,82,4,6150.36,21.8
1987,374,56,1,6946.52,6.6
1988,1426,139,5,6045.83,33.8
1989,292,135,4,2022.91,33.5
1990,231,55,6,1216.85,37.4
1991,482,110,2,6275.61,96.4
1992,298,62,8,4427.65,48.9
1993,561,133,1,3348.44,43.9
1994,467,28,7,2199.42,39.3
1995,10,132,8,4643.19,48.1
1996,1457,55,2,2099.18,7.9
1997,769,20,7,4358.22,11.8
1998,777,90,2,6013.27,2.2
1999,475,128,5,7761.24,38.0
2000,576,87,8,315.69,29.0
2001,848,36,6,326.43,23.1
2002,258,26,3,1842.32,52.3
2003,1190,84,8,3185.57,53.0
2004,739,9,-8,1630.06,2.9
2005,564,136,2,5576.07,26.0
2006,998,147,5,5989.49,47.4
2007,584,100,6,7022.56,12.4
2008,725,112,7,6698.92,98.1
2009,1472,18,3,161.24,1.2
2010,642,31,8,4681.67,78.3
2011,187,12,7,6604.17,42.3
2012,1344,87,1,4493.87,94.6
2013,1160,78,8,5933.64,4.1
2014,642,90,5,2378.52,62.6
2015,967,92,3,7146.31,20.2
2016,775,71,7,4482.88,66.0
2017,133,135,8,6640.72,34.2
2018,1491,148,8,4221.75,59.5%
2019,212,95,2,700.93,93.3
2020,436,133,4,2969.6,30.3
2021,1491,127,6,4026.63,72.2
2022,195,41,-8,4528.03,12.1
2023,1171,95,2,4483.92,3.1
2024,417,141,1,3354.28,2.0
2025,274,28,4,2951.96,6.3
2026,44,115,1,7944.89,47.2
2027,1444,112,1,6236.03,52.8
2028,481,70,4,6741.15,75.2
2029,1402,46,5,5563.36,49.2
2030,273,110,7,6407.7,67.3
2031,556,128,8,809.52,59.8
2032,125,48,0,7363.56,4.0
2033,524,89,7,7934.39,22.6
2034,946,67,3,3602.08,24.2
2035,981,95,1,783.68,51.5
2036,734,54,2,1680.83,76.0
2037,529,34,7,4843.79,20.9
2038,449,128,3,3261.95,77.3
2039,21,14,3,1742.39,3.5
2040,23,69,1,1226.34,20.8
2041,1093,72,4,1653.56,12.4
2042,552,119,6,751.67,36.0
2043,978,108,4,6427.48,64.2
2044,1491,37,7,5255.13,38.6
2045,662,53,2,4361.1,22.2
2046,419,68,3,5216.77,99.1
2047,960,133,3,5121.71,57.2
2048,1381,108,4,3041.13,23.8
2049,1330,135,6,5479.39,72.7
2050,610,146,7,3285.85,45.8
2051,380,80,7,2931.16,61.6
2052,905,76,3,1306.36,32.5
2053,412,143,4,1900.03,60.4
2054,120,132,6,3376.59,43.5
2055,418,98,8,5932.81,9.1
2056,381,44,7,1425.18,73.6
2057,197,53,4,2216.42,21.4
2058,426,40,2,4434.85,43.1
2059,961,132,7,3633.46,76.9
2060,1374,6,6,2307.21,48.4
2061,1146,28,4,2411.82,93.8
2062,523,127,1,6535.42,71.6
2063,1458,84,4,4362.54,76.8
2064,907,139,3,5307.53,38.9
2065,503,68,5,4787.98,92.2
2066,119,39,6,4114.08,61.9
2067,1311,43,4,5194.9,82.9
2068,230,48,5,7011.44,35.8
2069,677,80,2,6598.1,50.4
2070,904,71,7,105.46,30.0
2071,693,12,8,1067.95,74.2
2072,1457,18,4,3299.98,31.3
2073,1114,107,1,1068.72,52.1
2074,987,50,-7,4173.44,143.3
2075,1110,24,1,346.22,18.4
2076,238,49,6,7323.21,80.8
2077,1215,57,7,385.84,35.6
2078,638,38,7,3521.49,66.0
2079,749,5,4,7587.03,85.0
2080,153,50,8,4841.28,8.4
2081,1364,14,5,1164.68,56.3
2082,1468,115,4,7491.51,47.1
2083,269,9,5,939.11,69.1
2084,192,44,4,4776.08,83.0
2085,1369,59,2,6668.55,6.3
2086,278,16,4,2921.7,87.5
2087,1035,27,7,6346.63,81.6
2088,736,8,1,5102.8,57.1
2089,562,27,6,6060.82,84.3
2090,1024,27,1,6477.46,84.0
2091,722,8,5,6742.16,27.3
2092,270,117,-7,6812.19,33.2
2093,1340,11,5,4504.26,68.4
2094,736,117,8,2266.02,30.5
2095,800,22,8,6798.98,67.4
2096,253,121,6,7511.42,96.7
2097,794,34,5,4198.15,58.2
2098,389,79,8,6092.58,38.7
2099,1333,12,3,7021.42,59.4
2100,746,128,2,6729.58,74.6
2101,800,9,3,1265.39,14.8
2102,222,93,1,4227.6,61.9
2103,386,31,1,5044.91,90.8
2104,307,33,5,2702.16,96.1
2105,1486,28,-2,1260.38,87.8
2106,1049,57,5,693.33,86.2
2107,1115,39,5,1654.99,84.3
2108,1276,145,5,7430.97,42.7
2109,837,89,2,7684.9,80.4
2110,579,89,8,6463.71,81.1
2111,1012,39,3,2474.01,52.3
2112,1079,143,6,1113.27,32.2
2113,1047,121,3,7880.75,25.2
2114,1107,140,-3,3234.01,43.5
2115,642,54,8,6639.59,44.7
2116,1453,35,2,5762.58,39.0
2117,540,57,7,372.29,84.1
2118,1224,98,1,6461.63,8.2
2119,199,32,5,2242.65,20.5
2120,1261,120,6,7108.6,78.5
2121,1017,94,1,5995.86,79.2
2122,1049,104,6,5052.5,73.4
2123,523,56,1,6491.08,13.1
2124,432,55,8,4168.26,49.1
2125,594,116,2,6980.46,32.1
2126,1138,119,4,5881.5,87.8
2127,724,103,5,4021.32,0.6
2128,247,47,-1,3083.24,71.7
2129,1138,67,3,1778.96,85.6
2130,738,81,8,6344.51,59.9
2131,1113,91,7,389.8,40.2
2132,1185,144,4,5262.11,26.5
2133,372,31,2,2543.37,86.0
2134,1455,58,1,3794.69,68.2
2135,1132,96,7,849.3,68.9
2136,397,101,5,4047.16,75.5
2137,740,144,6,3258.02,42.8
2138,1138,7,7,2537.93,48.6
2139,832,30,5,6854.23,19.2
2140,631,73,6,692.47,22.4
2141,27,23,3,2083.8,61.8
2142,943,5,1,3210.86,80.0
2143,1087,7,5,5303.52,57.1
2144,1384,101,7,3109.03,66.6
2145,1043,100,2,1630.01,18.1
2146,746,93,8,7298.26,62.0
2147,1267,25,8,7023.91,46.7
2148,869,131,8,6486.16,73.0
2149,1073,88,6,4334.72,64.1
2150,601,55,8,3090.17,96.8
2151,1010,109,4,2245.18,49.6
2152,1268,67,6,6408.12,73.5
2153,518,82,5,2856.08,84.2
2154,1146,70,1,285.79,36.5
2155,573,142,7,5027.57,33.3
2156,826,53,1,157.6,23.0
2157,567,8,4,2056.63,60.1
2158,448,46,8,7743.96,87.5
2159,1092,116,5,462.53,73.8
2160,808,111,7,7403.75,46.7
2161,542,29,1,7617.98,90.3
2162,182,6,6,5698.83,75.8
2163,613,133,3,3915.22,53.3
2164,45,110,5,4569.67,46.9
2165,1209,54,2,2639.31,86.2
2166,958,8,-6,2817.11,75.7
2167,1110,31,7,3518.43,47.0
2168,1008,119,3,5778.36,92.2
2169,509,128,5,4215.25,29.8
2170,92,104,7,2742.28,69.3
2171,1102,78,6,3475.79,4.1
2172,948,55,8,7754.98,80.6
2173,982,48,7,2349.51,67.8
2174,799,66,1,6948.28,55.4
2175,535,69,4,3990.34,51.9
2176,1282,9,1,7217.9,99.7
2177,111,32,8,140.12,71.3
2178,781,51,6,5226.89,89.9
2179,7,63,-4,7143.11,91.0
2180,1399,119,1,1026.98,35.3
2181,669,2,4,1253.16,97.5
2182,788,133,1,5347.98,53.2
2183,115,89,3,4273.93,12.4
2184,419,81,5,1818.36,51.6
2185,1098,41,3,5140.87,32.7
2186,728,26,8,6141.04,87.0
2187,163,87,6,5207.52,68.6
2188,673,78,6,7501.2,12.4
2189,1136,73,5,916.18,79.9
2190,595,11,2,5923.04,51.0
2191,1430,54,4,7468.93,41.3
2192,899,85,6,714.64,6.2
2193,582,31,5,5057.92,93.4
2194,1261,10,3,6827.05,73.7
2195,1166,107,1,7005.91,89.3
2196,864,126,8,6779.07,10.6
2197,540,6,2,1845.88,90.2
2198,405,17,7,7299.01,98.6
2199,102,15,5,5578.1,20.2
2200,745,112,6,4489.91,79.0
2201,1348,124,3,4510.12,97.0
2202,1189,24,7,6580.94,61.3
2203,966,144,1,501.44,20.1
2204,95,63,6,5773.76,45.7
2205,1324,7,2,4235.75,95.6
2206,355,12,2,6123.53,19.7
2207,1169,111,3,4927.6,19.0
2208,1063,44,4,7286.21,66.6
2209,845,116,2,4272.89,28.3
2210,1050,24,7,2256.46,84.3
2211,563,8,3,3297.58,29.2
2212,491,114,5,6155.32,76.5
2213,638,100,6,4442.36,44.4
2214,1441,86,8,7603.99,38.4
2215,313,97,4,6483.88,40.3
2216,1064,17,1,6461.11,26.8
2217,1291,35,2,6734.28,57.7
2218,553,14,5,1567.34,5.2
2219,670,127,7,4165.98,49.2
2220,921,103,4,2704.65,58.4
2221,1099,34,6,3144.45,67.7
2222,460,43,7,3452.36,63.9
2223,87,16,8,2117.34,43.4
2224,104,64,5,4129.8,44.3
2225,838,96,6,4616.03,52.8
2226,381,48,2,6832.52,32.0
2227,572,33,8,7961.32,18.6
2228,1006,12,4,3277.47,92.0
2229,606,53,1,744.02,26.7
2230,880,25,7,2736.64,13.3
2231,1286,124,2,7238.17,50.4
2232,287,28,8,2993.62,22.1
2233,490,40,7,2779.3,93.6
2234,720,102,1,1097.45,28.2
2235,299,65,1,782.94,41.4
2236,969,15,8,3425.79,94.0
2237,1404,112,3,160.96,88.9
2238,1071,24,8,2621.73,95.7
2239,471,60,7,1700.61,18.0
2240,858,85,1,4284.83,73.4
2241,303,70,8,4695.29,18.8
2242,1175,7,3,6024.02,78.4
2243,68,81,3,6863.93,65.2
2244,488,2,2,2347.02,77.5
2245,1107,73,6,5629.23,19.4
2246,948,3,2,1942.97,92.9
2247,459,55,5,1553.1,70.4
2248,768,10,8,6790.11,37.4
2249,142,15,6,5942.02,96.8
2250,1333,19,6,4758.33,77.4
2251,1481,77,8,3068.76,64.4
2252,685,147,1,6431.32,29.6
2253,1181,67,4,269.49,49.7
2254,922,29,7,4350.08,64.8
2255,133,32,3,7827.73,83.0
2256,7,81,7,5942.08,2.6
2257,279,128,2,127.56,55.6
2258,1006,127,7,2823.33,84.4
2259,1154,86,1,3766.75,69.8
2260,1302,82,7,4839.19,40.1
2261,247,53,6,5518.19,99.0
2262,1087,45,6,5861.73,56.9
2263,1309,122,6,936.14,46.7
2264,578,128,4,1132.67,11.3
2265,629,56,8,7880.75,92.9
2266,165,52,4,4763.01,75.2
2267,183,146,1,3463.71,57.8
2268,1137,123,7,1765.47,23.9
2269,483,85,4,4289.92,51.6
2270,984,130,6,520.78,59.8
2271,926,60,2,3285.52,85.4
2272,17,63,3,1846.12,44.0
2273,988,127,5,3571.08,83.6
2274,1313,82,8,3723.57,20.4
2275,289,118,4,5595.77,6.9
2276,1319,91,3,373.65,78.7
2277,944,2,7,1656.93,57.7
2278,218,16,6,6096.23,22.8
2279,1198,39,-2,3945.6,74.9
2280,1252,30,0,6821.33,80.0
2281,1083,79,4,6915.01,58.6
2282,190,106,2,4045.93,85.5
2283,853,42,5,1374.84,18.7
2284,348,37,1,6661.18,34.2
2285,789,99,0,6708.61,8.3
2286,104,107,1,7414.75,83.3
2287,733,28,1,4608.38,85.3
2288,339,75,7,2152.09,76.3
2289,176,136,2,3125.46,4.2
2290,698,18,6,5425.48,43.5
2291,1489,122,6,7046.22,55.2
2292,238,27,3,1503.66,80.3
2293,444,132,5,4900.07,50.4
2294,316,2,6,4660.25,19.0
2295,1037,78,2,341.18,45.0
2296,1416,139,5,4156.57,52.1
2297,1243,27,3,4838.88,24.7
2298,1474,30,7,5150.19,12.4
2299,1093,44,1,586.93,31.5
2300,1099,65,4,7479.28,97.3
2301,642,64,7,6685.68,63.0
2302,276,51,5,3583.99,3.9
2303,1023,125,8,3470.19,39.5
2304,448,10,3,2770.53,79.3
2305,297,73,6,5418.39,80.4
2306,1365,137,8,2284.42,43.2
2307,1129,82,4,6767.63,75.2
2308,1328,50,3,6459.01,16.9
2309,562,47,3,5242.19,51.6
2310,145,21,4,6208.86,23.1
2311,117,89,7,5428.25,65.1
2312,610,145,1,7973.61,0.3
2313,1443,107,5,6359.71,39.9
2314,527,142,3,7481.48,81.2
2315,387,9,5,1453.39,90.0
2316,1442,26,6,860.51,41.3
2317,824,92,1,2806.74,67.3
2318,289,61,1,340.46,6.5
2319,1453,51,5,3946.23,50.2
2320,1275,146,3,985.09,51.6
2321,246,19,4,5430.49,74.2
2322,180,79,3,4692.62,24.4
2323,885,86,4,7191.56,99.6
2324,856,77,5,1955.52,92.8
2325,49,140,6,7349.79,12.9
2326,1314,50,2,2168.15,42.3
2327,43,72,3,4892.0,47.8
2328,740,17,4,2120.92,72.4
2329,689,94,1,3221.28,6.6
2330,1395,33,6,2497.35,4.7
2331,158,134,4,6064.66,99.6
2332,131,56,8,6603.05,49.1
2333,935,42,8,6339.69,60.6
2334,840,131,1,406.8,36.1
2335,1022,53,2,6643.56,22.3
2336,654,131,7,416.4,62.6
2337,288,9,6,937.74,98.4
2338,648,65,6,4847.51,76.7
2339,959,20,1,2580.71,42.0
2340,1473,87,6,2304.93,5.5
2341,1216,106,4,7502.06,84.9
2342,1466,35,8,7008.77,53.8
2343,1267,80,2,405.72,78.0
2344,1008,138,8,1085.88,17.4
2345,991,21,1,7546.63,2.3
2346,122,67,7,7683.44,12.6
2347,322,84,7,223.81,11.7
