order_id,customer_id,order_date,status,region_code
985,434,2023-12-17 12:01:17,RETURNED,SOUTH
986,65,2023-09-13 12:19:03,PLACED,WEST
987,343,2024-11-02 00:13:25,SHIPPED,WEST
988,56,2024-01-06 06:40:31,DELIVERED,SOUTH
989,450,2023-04-24 06:18:46,DELIVERED,CENTRAL
990,63,2023-07-13 21:51:52,DELIVERED,NORTH
991,453,18-07-2023,DELIVERED,WEST
992,58,2023-04-13 04:50:19,SHIPPED,WEST
993,421,2024-09-15 23:49:48,DELIVERED,CENTRAL
994,476,2023-01-17 11:26:26,CANCELLED,CENTRAL
995,27,2023-06-07 07:54:53,SHIPPED,SOUTH
996,70,2023-06-17 18:46:39,CANCELLED,CENTRAL
997,263,2023-07-15 16:56:07,DELIVERED,CENTRAL
998,141,2024-11-21 16:47:45,PLACED,EAST
999,367,2025-06-27 00:34:14,CANCELLED,SOUTH
1000,352,2023-08-17 23:48:29,RETURNED,CENTRAL
1001,149,30-06-2025,DELIVERED,CENTRAL
1002,201,2023-03-26 19:54:26,DELIVERED,SOUTH
1003,488,2023-04-17 06:16:39,RETURNED,CENTRAL
1004,593,2025-12-11 15:03:32,SHIPPED,EAST
1005,108,2024-10-12 10:05:30,DELIVERED,NORTH
1006,4,2025-02-09 09:38:08,DELIVERED,WEST
1007,493,2025-08-27 05:25:27,RETURNED,EAST
1008,189,2024-08-06 23:00:28,PLACED,NORTH
1009,569,2023-04-25 12:53:48,SHIPPED,SOUTH
1010,369,07-09-2025,PLACED,SOUTH
1011,269,2024-03-17 08:02:55,SHIPPED,CENTRAL
1012,23,2024-01-18 02:12:44,SHIPPED,NORTH
1013,141,2023-02-02 14:42:14,DELIVERED,NORTH
1014,313,2024-06-09 15:50:34,DELIVERED,EAST
1015,540,2025-10-23 16:27:46,RETURNED,WEST
1016,134,2023-04-12 13:27:02,SHIPPED,WEST
1017,440,2025-12-14 15:23:22,SHIPPED,NORTH
1018,549,2025-08-14 23:11:19,PLACED,SOUTH
1019,287,2023-03-24 17:38:18,CANCELLED,CENTRAL
1020,84,2025-01-29 14:53:32,DELIVERED,CENTRAL
1021,398,2023-04-11 18:38:32,DELIVERED,CENTRAL
1022,476,2024-08-04 09:39:04,DELIVERED,CENTRAL
1023,507,2025-12-14 21:11:50,DELIVERED,CENTRAL
1024,,2025-10-06 07:57:39,SHIPPED,SOUTH
1025,436,2024-09-07 00:13:15,DELIVERED,EAST
1026,138,2024-01-31 09:32:16,SHIPPED,CENTRAL
1027,43,2024-06-30 03:39:51,DELIVERED,WEST
1028,419,2024-12-01 20:08:09,DELIVERED,EAST
1029,,2024-08-16 23:49:17,SHIPPED,NORTH
1030,302,2024-07-11 19:57:17,DELIVERED,NORTH
1031,101,2024-03-05 09:52:08,DELIVERED,CENTRAL
1032,338,2023-11-08 03:58:16,DELIVERED,EAST
1033,142,2023-10-24 03:39:54,DELIVERED,CENTRAL
1034,,2024-02-10 15:50:06,CANCELLED,WEST
1035,13,2024-09-22 07:46:21,DELIVERED,SOUTH
1036,215,2024-09-09 12:04:16,DELIVERED,CENTRAL
1037,473,2024-12-29 03:49:53,PLACED,SOUTH
1038,428,2024-10-28 02:33:38,DELIVERED,CENTRAL
1039,592,2023-02-16 18:21:40,SHIPPED,NORTH
1040,364,2025-02-15 09:54:08,DELIVERED,WEST
1041,334,2025-12-08 16:23:58,DELIVERED,NORTH
1042,339,2023-08-05 03:19:08,DELIVERED,CENTRAL
1043,391,2025-06-10 11:44:59,DELIVERED,CENTRAL
1044,112,2024-08-23 07:17:52,RETURNED,EAST
1045,567,2023-05-25 20:17:43,CANCELLED,CENTRAL
1046,,2025-01-29 00:49:30,RETURNED,WEST
1047,299,2024-03-16 21:29:16,PLACED,NORTH
1048,176,2024-07-26 16:21:09,RETURNED,WEST
1049,133,2023-09-01 22:42:21,DELIVERED,NORTH
1050,212,2024-08-27 06:42:22,SHIPPED,WEST
1051,589,2025-10-29 17:15:58,DELIVERED,CENTRAL
1052,207,29-11-2025,PLACED,NORTH
1053,253,2024-09-12 04:37:51,RETURNED,WEST
1054,41,2024-12-15 21:40:10,SHIPPED,WEST
1055,305,2024-06-22 16:57:50,CANCELLED,SOUTH
1056,443,2024-10-06 18:17:18,RETURNED,SOUTH
1057,403,2025-12-21 02:47:20,PLACED,SOUTH
1058,551,2024-03-01 07:07:09,RETURNED,SOUTH
1059,567,2025-02-05 14:33:01,DELIVERED,NORTH
1060,334,2025-02-22 13:12:09,SHIPPED,SOUTH
1061,,25-02-2025,DELIVERED,WEST
1062,409,2024-08-15 02:30:34,DELIVERED,NORTH
1063,140,2024-01-25 07:15:32,DELIVERED,WEST
1064,562,2024-12-17 16:38:08,DELIVERED,WEST
1065,286,2023-08-06 21:06:49,SHIPPED,NORTH
1066,302,2025-07-31 22:10:25,DELIVERED,SOUTH
1067,12,2023-05-01 12:35:22,SHIPPED,EAST
1068,36,2023-10-04 10:05:33,DELIVERED,WEST
1069,,2025-12-18 08:26:17,DELIVERED,NORTH
1070,455,29-08-2024,PLACED,WEST
1071,384,2023-11-10 09:20:22,SHIPPED,NORTH
1072,,17-10-2024,CANCELLED,NORTH
1073,99,2023-12-09 15:21:55,CANCELLED,SOUTH
1074,,2023-09-17 11:58:23,CANCELLED,EAST
1075,213,2025-05-23 02:53:46,DELIVERED,WEST
1076,109,2023-07-07 15:53:53,SHIPPED,WEST
1077,399,2025-10-12 22:37:02,SHIPPED,EAST
1078,45,06-10-2025,SHIPPED,EAST
1079,105,2025-07-19 07:27:29,DELIVERED,CENTRAL
1080,98,2023-09-24 08:27:32,RETURNED,WEST
1081,137,2025-11-19 01:57:47,DELIVERED,EAST
1082,344,01-11-2025,RETURNED,WEST
1083,239,2024-08-16 23:50:20,DELIVERED,NORTH
1084,,2023-12-28 08:10:36,PLACED,SOUTH
1085,82,27-10-2024,DELIVERED,EAST
1086,210,2023-11-10 19:32:43,SHIPPED,CENTRAL
1087,337,2024-11-20 07:18:42,SHIPPED,NORTH
1088,425,2025-03-20 03:32:51,SHIPPED,NORTH
1089,340,2023-12-22 18:06:44,SHIPPED,NORTH
1090,228,2025-10-30 01:13:16,DELIVERED,EAST
1091,7,13-10-2023,DELIVERED,SOUTH
1092,145,2023-03-22 22:41:04,PLACED,SOUTH
1093,210,2025-07-09 14:52:19,PLACED,WEST
1094,203,2024-04-28 20:10:52,SHIPPED,SOUTH
1095,460,2024-04-15 20:24:48,SHIPPED,WEST
1096,369,2023-05-05 07:12:41,SHIPPED,WEST
1097,444,2024-10-18 15:17:45,CANCELLED,WEST
1098,438,2023-01-31 18:36:37,DELIVERED,EAST
1099,567,2025-07-13 14:02:38,SHIPPED,WEST
1100,385,2024-04-20 02:48:47,DELIVERED,EAST
1101,201,2023-08-01 06:55:04,SHIPPED,NORTH
1102,384,2025-02-16 19:26:30,RETURNED,WEST
1103,316,2024-08-02 15:51:00,DELIVERED,WEST
1104,128,2023-03-02 07:34:17,DELIVERED,SOUTH
1105,357,2024-11-08 18:21:58,DELIVERED,EAST
1106,395,2025-12-17 21:44:23,DELIVERED,SOUTH
1107,,2025-01-12 02:53:59,DELIVERED,NORTH
1108,152,2025-12-19 11:37:09,DELIVERED,SOUTH
1109,593,2024-01-31 00:32:42,CANCELLED,NORTH
1110,394,2023-07-01 08:02:01,DELIVERED,NORTH
1111,434,2025-03-16 12:27:43,DELIVERED,EAST
1112,392,2025-02-16 17:27:58,DELIVERED,NORTH
1113,353,2023-06-19 18:01:57,SHIPPED,SOUTH
1114,7,2024-09-10 05:24:18,CANCELLED,NORTH
1115,428,2023-05-31 11:36:00,DELIVERED,WEST
1116,191,2023-09-23 01:42:22,SHIPPED,SOUTH
1117,462,2025-02-19 18:47:55,SHIPPED,SOUTH
1118,197,2023-04-02 15:00:38,RETURNED,WEST
1119,112,2024-11-15 15:37:19,SHIPPED,EAST
1120,284,14-05-2023,PLACED,SOUTH
1121,104,12-01-2025,SHIPPED,NORTH
1122,43,2025-10-30 13:00:44,DELIVERED,NORTH
1123,273,2024-08-06 13:50:10,DELIVERED,EAST
1124,380,2025-07-27 20:36:16,SHIPPED,EAST
1125,409,2024-01-08 04:49:28,PLACED,EAST
1126,4,2024-05-28 00:48:29,DELIVERED,SOUTH
1127,544,2023-02-09 21:26:08,DELIVERED,SOUTH
1128,487,2024-07-26 08:03:43,DELIVERED,NORTH
1129,330,18-09-2025,DELIVERED,NORTH
1130,240,2024-05-20 16:27:32,DELIVERED,CENTRAL
1131,488,2023-05-07 09:39:53,CANCELLED,NORTH
1132,200,2024-08-20 20:33:59,CANCELLED,CENTRAL
1133,,2025-02-22 22:13:00,PLACED,CENTRAL
1134,457,2024-12-26 03:40:44,DELIVERED,CENTRAL
1135,175,2024-01-10 05:27:47,DELIVERED,NORTH
1136,30,2023-06-13 20:11:40,RETURNED,WEST
1137,264,2024-03-11 12:29:53,RETURNED,NORTH
1138,548,2025-10-30 18:45:26,DELIVERED,EAST
1139,67,2023-12-14 16:06:01,DELIVERED,WEST
1140,576,2025-10-12 19:53:29,DELIVERED,SOUTH
1141,298,2023-12-14 06:34:45,PLACED,CENTRAL
1142,119,2023-10-20 06:58:40,PLACED,EAST
1143,2,2024-08-13 14:42:03,DELIVERED,SOUTH
1144,328,2024-08-25 23:06:50,DELIVERED,SOUTH
1145,228,2025-03-18 09:44:09,PLACED,WEST
1146,304,2024-05-05 18:35:00,DELIVERED,WEST
1147,150,2023-08-18 00:24:56,CANCELLED,NORTH
1148,515,2025-07-19 07:52:34,PLACED,CENTRAL
1149,221,2025-01-12 23:40:23,DELIVERED,WEST
1150,342,2023-04-02 08:41:31,DELIVERED,SOUTH
1151,184,2025-12-24 01:04:51,DELIVERED,EAST
1152,164,2025-10-21 02:37:58,DELIVERED,EAST
1153,357,2024-10-18 05:36:37,DELIVERED,CENTRAL
1154,200,2024-03-15 16:29:28,DELIVERED,NORTH
1155,595,2023-07-23 08:19:52,PLACED,EAST
1156,592,2024-12-11 18:02:52,DELIVERED,EAST
1157,201,2023-08-13 23:23:18,PLACED,CENTRAL
1158,152,2023-06-08 08:53:27,RETURNED,SOUTH
1159,486,2023-03-29 12:11:27,PLACED,CENTRAL
1160,445,2025-10-06 21:24:10,DELIVERED,WEST
1161,,2024-01-16 14:17:58,DELIVERED,CENTRAL
1162,385,2023-09-25 22:46:53,RETURNED,NORTH
1163,392,2024-12-21 07:00:40,DELIVERED,EAST
1164,85,2023-01-19 00:34:10,DELIVERED,CENTRAL
1165,,2023-12-16 10:11:10,DELIVERED,EAST
1166,186,2025-12-13 15:58:27,RETURNED,WEST
1167,102,2024-04-08 11:47:30,DELIVERED,CENTRAL
1168,21,2023-10-15 05:11:35,CANCELLED,CENTRAL
1169,599,2025-01-28 22:57:31,CANCELLED,NORTH
1170,121,2023-11-19 06:48:35,DELIVERED,SOUTH
1171,322,2023-01-09 06:29:35,PLACED,SOUTH
1172,576,2025-10-10 20:12:05,DELIVERED,NORTH
1173,373,2023-07-13 17:47:28,SHIPPED,NORTH
1174,532,2024-01-21 18:40:39,SHIPPED,CENTRAL
1175,503,2024-11-22 03:49:50,DELIVERED,EAST
1176,215,2025-07-30 15:44:06,DELIVERED,NORTH
1177,,2024-01-04 07:44:31,CANCELLED,SOUTH
1178,222,2023-07-28 11:38:13,SHIPPED,CENTRAL
1179,262,2024-10-17 13:51:36,DELIVERED,SOUTH
1180,261,2024-09-13 11:17:40,RETURNED,SOUTH
1181,276,2025-04-12 11:57:40,DELIVERED,SOUTH
1182,524,2024-08-01 02:28:08,DELIVERED,SOUTH
1183,445,2024-05-06 10:46:05,RETURNED,SOUTH
1184,545,2023-05-01 10:19:35,DELIVERED,NORTH
1185,372,2024-05-26 15:20:16,DELIVERED,SOUTH
1186,101,2023-12-17 17:08:48,RETURNED,WEST
1187,127,2023-06-13 02:47:07,DELIVERED,EAST
1188,502,2025-07-03 17:03:48,SHIPPED,CENTRAL
1189,102,2024-03-14 01:35:59,SHIPPED,WEST
1190,545,2023-10-08 15:57:30,CANCELLED,WEST
1191,266,10-01-2025,DELIVERED,SOUTH
1192,388,2025-10-18 11:43:23,SHIPPED,EAST
1193,429,2024-01-22 23:33:16,SHIPPED,EAST
1194,283,2024-12-29 01:07:41,DELIVERED,SOUTH
1195,90,2024-04-19 02:12:43,DELIVERED,EAST
1196,79,2023-05-21 00:41:05,RETURNED,SOUTH
1197,293,2025-06-12 17:21:40,DELIVERED,NORTH
1198,140,2024-10-20 15:15:18,DELIVERED,CENTRAL
1199,15,2025-12-20 02:55:30,RETURNED,NORTH
1200,354,2024-10-22 04:21:43,DELIVERED,CENTRAL
1201,460,2025-11-28 16:16:48,DELIVERED,CENTRAL
1202,376,2023-12-16 15:09:53,DELIVERED,NORTH
1203,175,2024-10-18 16:13:42,PLACED,SOUTH
1204,121,2025-04-17 11:50:10,DELIVERED,EAST
1205,,2023-11-27 23:40:27,DELIVERED,EAST
1206,37,2025-09-25 19:47:40,CANCELLED,WEST
1207,472,2023-03-31 07:38:00,DELIVERED,NORTH
1208,191,2024-06-27 06:34:11,PLACED,WEST
1209,542,2025-02-03 08:48:32,SHIPPED,NORTH
1210,,2025-01-27 04:02:32,SHIPPED,WEST
1211,374,2024-09-06 04:02:43,SHIPPED,EAST
1212,450,2023-06-18 20:26:34,DELIVERED,WEST
1213,204,2023-01-10 00:37:14,SHIPPED,SOUTH
1214,340,2024-09-04 21:44:28,SHIPPED,SOUTH
1215,273,2025-01-14 13:24:43,DELIVERED,WEST
1216,333,2025-11-25 00:58:41,DELIVERED,WEST
1217,399,2025-02-18 14:38:38,RETURNED,NORTH
1218,513,15-07-2023,DELIVERED,NORTH
1219,440,2025-11-19 17:14:29,DELIVERED,WEST
1220,498,2025-01-15 22:53:35,DELIVERED,CENTRAL
1221,192,2023-08-25 21:27:09,DELIVERED,EAST
1222,440,2025-12-24 21:31:30,DELIVERED,NORTH
1223,186,2025-12-25 04:34:42,CANCELLED,SOUTH
1224,411,23-12-2023,RETURNED,SOUTH
1225,,2024-10-24 05:43:37,CANCELLED,WEST
1226,237,2024-09-24 17:08:23,DELIVERED,NORTH
1227,53,2025-03-03 01:05:46,SHIPPED,EAST
1228,253,2024-06-29 07:08:32,PLACED,NORTH
1229,330,2023-01-01 19:58:51,DELIVERED,CENTRAL
1230,259,2023-06-06 12:40:06,DELIVERED,EAST
1231,14,2023-06-23 06:05:17,DELIVERED,SOUTH
1232,371,2024-05-29 12:28:06,DELIVERED,CENTRAL
1233,283,2024-07-31 05:57:52,DELIVERED,NORTH
1234,124,22-07-2023,RETURNED,SOUTH
1235,102,27-10-2023,DELIVERED,EAST
1236,207,2024-04-13 07:51:19,SHIPPED,SOUTH
1237,259,2023-10-25 19:20:41,DELIVERED,CENTRAL
1238,460,2024-06-23 13:45:22,PLACED,WEST
1239,537,2023-04-16 04:21:20,DELIVERED,NORTH
1240,133,2023-09-17 07:47:33,RETURNED,NORTH
1241,408,2025-12-13 18:51:47,DELIVERED,CENTRAL
1242,522,2023-04-27 11:39:47,DELIVERED,WEST
1243,189,01-08-2025,DELIVERED,CENTRAL
1244,,2025-12-18 07:40:10,DELIVERED,CENTRAL
1245,226,2025-03-26 16:08:52,SHIPPED,NORTH
1246,547,2023-09-23 19:24:34,PLACED,SOUTH
1247,277,2024-03-07 11:30:46,PLACED,SOUTH
1248,2,2023-11-23 04:20:16,DELIVERED,EAST
1249,563,2024-05-19 04:32:37,PLACED,CENTRAL
1250,59,2024-04-03 02:29:42,PLACED,EAST
1251,287,2023-12-07 15:20:08,RETURNED,CENTRAL
1252,598,2025-10-18 02:34:33,DELIVERED,WEST
1253,565,2025-10-12 16:21:08,DELIVERED,EAST
1254,405,2024-02-22 13:20:53,SHIPPED,WEST
1255,491,2024-07-26 15:53:44,SHIPPED,SOUTH
1256,503,2023-10-01 13:52:38,SHIPPED,EAST
1257,182,2023-02-02 16:42:01,DELIVERED,SOUTH
1258,437,2023-04-18 21:26:14,RETURNED,WEST
1259,141,2023-06-05 16:59:12,CANCELLED,CENTRAL
1260,22,2023-06-04 22:12:06,PLACED,NORTH
1261,86,2023-07-25 07:59:31,RETURNED,CENTRAL
1262,10,2023-01-21 23:12:03,PLACED,EAST
1263,492,2023-05-12 23:43:55,CANCELLED,SOUTH
1264,159,2024-04-22 12:08:35,DELIVERED,EAST
1265,22,2025-09-01 18:22:05,PLACED,EAST
1266,426,2023-06-09 07:56:27,RETURNED,NORTH
1267,151,2023-12-19 03:03:42,SHIPPED,WEST
1268,116,2025-12-02 20:30:10,RETURNED,SOUTH
1269,289,2023-06-08 01:00:08,DELIVERED,NORTH
1270,87,2024-07-14 00:10:19,DELIVERED,SOUTH
1271,186,2024-10-27 20:25:30,SHIPPED,EAST
1272,357,2025-08-28 12:40:35,SHIPPED,WEST
1273,272,2025-10-24 23:08:47,DELIVERED,NORTH
1274,153,2023-01-04 09:13:48,PLACED,SOUTH
1275,490,2024-08-29 18:36:27,PLACED,WEST
1276,331,2024-03-08 14:20:35,SHIPPED,WEST
1277,435,2024-07-01 18:12:26,RETURNED,CENTRAL
1278,252,2025-09-15 22:19:27,DELIVERED,CENTRAL
1279,550,2025-04-09 04:24:43,DELIVERED,CENTRAL
1280,225,2024-10-17 07:21:48,SHIPPED,NORTH
1281,18,2023-11-12 18:48:54,DELIVERED,SOUTH
1282,358,2023-06-21 02:55:30,CANCELLED,SOUTH
1283,565,2024-04-02 19:06:40,RETURNED,SOUTH
1284,58,2023-11-24 08:51:30,PLACED,SOUTH
1285,435,2024-08-09 08:45:28,DELIVERED,CENTRAL
1286,162,25-04-2023,DELIVERED,NORTH
1287,583,2024-01-16 15:58:11,DELIVERED,SOUTH
1288,541,2024-12-30 18:05:55,SHIPPED,WEST
1289,14,2024-06-08 00:50:04,SHIPPED,NORTH
1290,516,2025-07-27 13:13:27,DELIVERED,WEST
1291,466,2025-11-22 04:38:28,CANCELLED,CENTRAL
1292,233,2025-02-18 15:09:38,SHIPPED,NORTH
1293,129,2025-03-21 02:58:05,DELIVERED,NORTH
1294,573,2023-12-07 01:25:21,PLACED,WEST
1295,415,2025-01-11 15:22:06,SHIPPED,EAST
1296,277,2025-10-01 12:45:17,PLACED,CENTRAL
1297,,2024-06-05 03:17:24,DELIVERED,NORTH
1298,317,2023-11-26 04:34:31,SHIPPED,NORTH
1299,584,2024-01-09 08:20:38,DELIVERED,WEST
1300,,2023-03-12 23:05:48,SHIPPED,EAST
1301,513,2024-03-14 16:42:58,DELIVERED,EAST
1302,100,2023-07-21 04:44:22,CANCELLED,CENTRAL
1303,154,06-06-2023,DELIVERED,WEST
1304,39,2025-06-29 21:01:05,SHIPPED,WEST
1305,96,2023-05-03 08:07:09,SHIPPED,SOUTH
1306,165,2025-11-24 14:39:37,DELIVERED,CENTRAL
1307,350,2025-10-08 21:45:45,PLACED,EAST
1308,442,13-07-2024,DELIVERED,WEST
1309,77,2024-01-07 10:41:25,DELIVERED,WEST
1310,147,2023-06-01 07:33:37,SHIPPED,NORTH
1311,322,2025-02-14 00:47:50,SHIPPED,NORTH
1312,362,2024-03-11 03:31:50,SHIPPED,WEST
1313,263,2024-02-05 16:51:10,DELIVERED,SOUTH
1314,500,12-07-2023,CANCELLED,WEST
1315,133,2024-09-27 09:51:50,DELIVERED,CENTRAL
1316,424,2024-05-02 05:32:54,SHIPPED,NORTH
1317,59,2025-08-22 02:09:23,SHIPPED,CENTRAL
1318,108,2023-01-13 08:08:04,SHIPPED,WEST
1319,474,2023-04-24 08:50:32,SHIPPED,WEST
1320,477,2025-09-25 01:33:27,SHIPPED,NORTH
1321,205,2024-09-08 15:10:39,PLACED,EAST
1322,488,2025-07-27 20:31:30,DELIVERED,CENTRAL
1323,150,2023-08-30 22:26:58,SHIPPED,NORTH
1324,64,2025-07-22 17:47:24,DELIVERED,WEST
1325,217,2025-01-05 09:59:26,RETURNED,WEST
1326,181,2024-02-24 04:40:00,PLACED,WEST
1327,463,2023-05-07 22:20:11,DELIVERED,EAST
1328,95,2023-10-13 22:56:09,DELIVERED,EAST
1329,430,2023-09-13 14:14:43,DELIVERED,SOUTH
1330,585,2025-12-18 06:29:20,PLACED,CENTRAL
1331,593,2023-11-05 10:51:09,SHIPPED,EAST
1332,470,2023-01-23 00:55:17,DELIVERED,EAST
1333,417,2023-06-26 11:34:16,DELIVERED,WEST
1334,593,2023-07-15 07:04:37,SHIPPED,SOUTH
1335,171,2024-10-14 17:18:02,SHIPPED,SOUTH
1336,591,2023-10-24 22:55:26,DELIVERED,EAST
1337,315,2023-01-26 03:39:15,CANCELLED,WEST
1338,424,2025-10-05 01:10:50,DELIVERED,CENTRAL
1339,344,2024-10-23 12:48:31,SHIPPED,WEST
1340,167,2024-08-02 14:58:38,DELIVERED,WEST
1341,102,2025-09-12 01:13:52,CANCELLED,NORTH
1342,422,2023-05-20 05:56:40,DELIVERED,CENTRAL
1343,455,2025-04-26 05:08:45,CANCELLED,EAST
1344,466,2024-10-15 10:37:40,PLACED,WEST
1345,476,2023-07-13 07:28:49,CANCELLED,WEST
1346,230,2023-01-12 19:32:23,SHIPPED,EAST
1347,425,2024-04-22 12:34:44,PLACED,WEST
1348,,2023-02-20 18:11:52,DELIVERED,CENTRAL
1349,175,2025-07-20 23:35:45,RETURNED,SOUTH
1350,198,2025-05-13 07:28:23,DELIVERED,NORTH
1351,400,2025-06-16 15:56:39,SHIPPED,EAST
1352,237,2025-03-14 13:29:14,CANCELLED,CENTRAL
1353,402,2023-07-03 21:15:18,DELIVERED,EAST
1354,331,2025-05-08 21:48:41,PLACED,WEST
1355,157,18-01-2023,DELIVERED,NORTH
1356,134,2025-06-07 06:01:09,DELIVERED,EAST
1357,228,2023-10-17 19:16:51,DELIVERED,SOUTH
1358,53,2024-08-10 08:50:56,RETURNED,NORTH
1359,106,2025-09-18 16:46:34,RETURNED,NORTH
1360,269,2023-06-16 08:06:25,PLACED,WEST
1361,213,2024-07-15 09:52:06,DELIVERED,NORTH
1362,79,2024-10-04 17:32:11,DELIVERED,EAST
1363,165,2025-09-11 04:31:22,PLACED,SOUTH
1364,33,2025-10-21 18:08:44,SHIPPED,EAST
1365,560,21-01-2025,DELIVERED,EAST
1366,31,2023-07-08 21:20:18,DELIVERED,SOUTH
1367,118,2023-12-03 00:29:30,PLACED,SOUTH
1368,130,2023-12-08 09:17:17,DELIVERED,NORTH
1369,302,2024-06-25 11:00:42,CANCELLED,WEST
1370,198,2025-03-07 09:13:16,SHIPPED,EAST
1371,320,2024-09-02 05:36:43,SHIPPED,WEST
1372,434,2024-11-04 08:59:42,SHIPPED,EAST
1373,393,2025-08-25 15:48:14,DELIVERED,EAST
1374,461,2025-09-09 20:42:30,PLACED,CENTRAL
1375,301,2024-01-29 02:53:49,CANCELLED,CENTRAL
1376,118,2024-07-01 04:57:22,SHIPPED,SOUTH
1377,221,2024-07-09 17:40:56,DELIVERED,EAST
1378,,2023-07-09 23:48:32,DELIVERED,SOUTH
1379,330,2024-12-23 22:29:53,DELIVERED,WEST
1380,540,2024-03-16 13:54:20,DELIVERED,CENTRAL
1381,432,2025-11-08 21:33:16,DELIVERED,EAST
1382,506,2023-11-04 19:34:58,RETURNED,WEST
1383,176,2023-07-05 06:17:55,DELIVERED,SOUTH
1384,,14-06-2025,DELIVERED,CENTRAL
1385,292,2023-01-08 05:15:11,RETURNED,NORTH
1386,41,2025-04-08 17:05:29,PLACED,WEST
1387,426,2023-05-28 18:19:25,SHIPPED,EAST
1388,321,2024-09-13 21:55:08,PLACED,EAST
1389,506,2025-12-17 21:47:47,RETURNED,NORTH
1390,106,03-08-2024,PLACED,NORTH
1391,331,2023-08-04 12:23:39,DELIVERED,SOUTH
1392,378,2023-09-22 09:11:50,DELIVERED,NORTH
1393,266,2025-12-05 03:29:36,PLACED,NORTH
1394,338,2024-04-17 16:45:25,DELIVERED,WEST
1395,142,2024-02-24 07:03:02,PLACED,EAST
1396,424,2023-08-18 21:53:42,DELIVERED,CENTRAL
1397,490,2025-03-30 13:56:27,RETURNED,EAST
1398,271,2025-01-19 20:35:44,DELIVERED,EAST
1399,249,2025-05-17 14:57:25,DELIVERED,SOUTH
1400,507,15-12-2025,PLACED,SOUTH
1401,193,2024-12-28 05:54:41,SHIPPED,CENTRAL
1402,321,2025-03-30 16:01:04,SHIPPED,WEST
1403,517,2025-10-14 22:57:26,PLACED,EAST
1404,526,2024-08-21 23:18:20,DELIVERED,NORTH
1405,315,2024-03-07 14:34:03,DELIVERED,NORTH
1406,110,2023-08-17 19:21:33,SHIPPED,WEST
1407,488,2023-10-18 12:58:30,DELIVERED,EAST
1408,87,2023-07-03 19:31:12,SHIPPED,WEST
1409,342,19-02-2025,SHIPPED,NORTH
1410,433,2023-03-18 07:51:47,SHIPPED,SOUTH
1411,506,2025-07-11 19:45:29,PLACED,NORTH
1412,114,2025-10-01 01:28:58,PLACED,NORTH
1413,68,2025-06-12 14:08:51,SHIPPED,CENTRAL
1414,402,2025-12-22 15:42:28,SHIPPED,EAST
1415,209,2025-02-08 05:20:15,SHIPPED,CENTRAL
1416,97,2024-03-23 08:37:17,RETURNED,CENTRAL
1417,245,2025-01-10 14:50:19,DELIVERED,SOUTH
1418,467,2023-10-19 00:42:21,PLACED,WEST
1419,182,2024-10-26 18:06:32,CANCELLED,SOUTH
1420,10,2025-11-21 02:31:15,RETURNED,CENTRAL
1421,254,2023-01-02 13:31:26,PLACED,NORTH
1422,298,2025-05-31 05:14:11,DELIVERED,SOUTH
1423,103,2023-08-16 17:00:31,DELIVERED,WEST
1424,559,2025-02-01 05:11:58,DELIVERED,EAST
1425,,2024-12-13 15:28:05,DELIVERED,CENTRAL
1426,496,2025-10-28 09:21:58,DELIVERED,NORTH
1427,226,2023-08-18 18:07:33,PLACED,WEST
1428,442,2023-02-18 00:12:35,DELIVERED,SOUTH
1429,281,2024-08-09 20:35:39,DELIVERED,WEST
1430,358,2025-03-29 12:30:44,DELIVERED,WEST
1431,43,2024-03-05 03:14:22,DELIVERED,CENTRAL
1432,466,2023-07-11 00:19:41,DELIVERED,EAST
1433,9,2024-03-24 00:38:58,DELIVERED,WEST
1434,297,2025-11-23 18:39:07,DELIVERED,EAST
1435,302,26-01-2025,PLACED,EAST
1436,501,2025-07-10 07:18:45,DELIVERED,NORTH
1437,359,2023-03-19 12:28:59,DELIVERED,CENTRAL
1438,575,2025-10-30 13:09:03,PLACED,EAST
1439,202,2023-08-10 14:09:47,RETURNED,EAST
1440,,2023-12-06 23:36:32,SHIPPED,WEST
1441,101,2024-10-18 10:18:04,RETURNED,CENTRAL
1442,447,2024-04-27 17:04:13,SHIPPED,CENTRAL
1443,205,2023-08-05 04:52:14,DELIVERED,SOUTH
1444,305,2024-04-12 16:24:53,DELIVERED,CENTRAL
1445,448,2023-10-12 20:36:36,DELIVERED,EAST
1446,367,2025-02-21 15:35:27,DELIVERED,WEST
1447,573,29-09-2024,DELIVERED,NORTH
1448,310,2023-08-07 09:24:38,DELIVERED,EAST
1449,580,2023-07-17 17:09:02,PLACED,WEST
1450,7,2023-07-15 15:13:42,DELIVERED,CENTRAL
1451,87,15-12-2024,CANCELLED,NORTH
1452,298,2024-06-02 01:09:51,DELIVERED,NORTH
1453,524,2023-07-08 15:42:40,PLACED,SOUTH
1454,508,2025-03-12 23:43:05,CANCELLED,SOUTH
1455,7,2024-04-12 10:04:28,DELIVERED,SOUTH
1456,157,2023-06-28 04:39:23,PLACED,NORTH
1457,486,20-01-2024,DELIVERED,WEST
1458,308,2023-03-28 10:54:00,RETURNED,SOUTH
1459,450,2025-04-29 07:10:15,DELIVERED,WEST
1460,190,2023-08-16 04:27:35,DELIVERED,SOUTH
1461,560,2023-09-23 06:58:18,DELIVERED,EAST
